100000 3
0.146158 0.711237 0.710917 
0.369117 0.532424 0.465579 
0.185053 0.800681 0.595977 
0.072507 0.581571 0.801738 
0.146648 0.707353 0.602100 
0.309406 0.510695 0.658559 
0.298793 0.789149 0.703026 
0.006401 0.853618 0.682001 
0.132779 0.587695 0.795511 
0.385071 0.644628 0.533011 
0.228170 0.527964 0.730132 
0.105848 0.607475 0.711100 
0.129476 0.671571 0.642714 
0.200383 0.479188 0.697903 
0.376616 0.488239 0.502356 
0.089327 0.845308 0.525930 
0.251500 0.759537 0.615731 
0.130520 0.570773 0.825256 
0.031345 0.921540 0.647585 
0.222751 0.602746 0.698037 
0.282182 0.504997 0.700830 
0.143508 0.569132 0.923381 
0.300266 0.611951 0.759523 
0.410998 0.607047 0.518163 
0.025619 0.651702 0.974841 
0.193398 0.560493 0.641583 
0.032988 0.913194 0.531019 
0.045781 0.884281 0.567005 
0.028288 0.618667 0.862710 
0.242769 0.571249 0.713369 
0.118498 0.514474 0.868927 
0.367406 0.514986 0.517331 
0.233477 0.827356 0.578007 
0.131801 0.854482 0.558466 
0.021664 0.737946 0.687819 
0.332510 0.516156 0.660275 
0.426967 0.492472 0.518856 
0.127800 0.765252 0.720998 
0.049132 0.728278 0.625890 
0.012213 0.776663 0.522822 
0.032444 0.731666 0.787371 
0.155012 0.654343 0.632635 
0.288228 0.661524 0.580512 
0.013117 0.782264 0.774283 
0.133503 0.712942 0.585011 
0.153492 0.527671 0.774096 
0.272131 0.722137 0.708157 
0.198280 0.553852 0.764452 
0.355446 0.633269 0.630801 
0.059362 0.903510 0.663388 
0.022754 0.813395 0.726178 
0.218445 0.553520 0.667627 
0.228856 0.479880 0.681977 
0.024824 0.808613 0.623400 
0.229793 0.543501 0.668896 
0.325841 0.634434 0.621969 
0.098335 0.723783 0.616402 
0.027819 0.794212 0.849557 
0.269535 0.525392 0.567058 
0.178395 0.618760 0.755798 
0.248954 0.564914 0.660459 
0.337532 0.665622 0.581993 
0.062429 0.899340 0.598226 
0.189363 0.895596 0.598094 
0.061949 0.934576 0.501381 
0.042789 0.850276 0.529745 
0.043535 0.527062 0.917904 
0.069703 0.850492 0.618758 
0.204298 0.571390 0.707104 
0.088773 0.684771 0.618591 
0.375535 0.643896 0.536323 
0.217304 0.515710 0.773958 
0.426818 0.553801 0.536516 
0.249114 0.597816 0.700634 
0.034589 0.843827 0.843353 
0.114216 0.554848 0.867616 
0.075748 0.727931 0.622880 
0.073238 0.525353 0.936746 
0.025251 0.710208 0.867439 
0.439174 0.484139 0.522688 
0.210690 0.508097 0.784838 
0.091725 0.647163 0.815854 
0.280286 0.574259 0.621249 
0.169471 0.546982 0.822163 
0.135896 0.649317 0.874710 
0.047006 0.857126 0.718862 
0.003105 0.550460 0.938422 
0.188618 0.801114 0.571155 
0.158320 0.629785 0.631040 
0.051237 0.825507 0.763409 
0.151780 0.891906 0.550136 
0.040903 0.676311 0.700266 
0.095314 0.501032 0.846130 
0.398832 0.603704 0.617217 
0.351339 0.566502 0.634619 
0.055967 0.742559 0.680621 
0.160042 0.691357 0.592922 
0.186430 0.632104 0.639142 
0.365127 0.574604 0.693176 
0.162845 0.647953 0.451656 
0.273967 0.684669 0.588144 
0.313168 0.631465 0.503276 
0.323229 0.657181 0.496591 
0.195953 0.717836 0.832344 
0.147694 0.618322 0.811495 
0.124430 0.583575 0.868860 
0.093450 0.617022 0.782434 
0.087408 0.626937 0.807404 
0.183494 0.659842 0.741140 
0.154562 0.555586 0.878069 
0.363673 0.591093 0.638852 
0.114734 0.722631 0.616332 
0.125270 0.520944 0.832007 
0.135878 0.880013 0.611146 
0.236749 0.621163 0.683700 
0.108554 0.819036 0.679621 
0.266893 0.523901 0.720934 
0.068904 0.668608 0.623496 
0.472905 0.547423 0.566695 
0.067788 0.498672 0.699359 
0.364879 0.553616 0.584326 
0.024617 0.924380 0.568026 
0.228524 0.766879 0.627544 
0.003154 0.598645 0.921890 
0.257268 0.776549 0.544341 
0.263180 0.561677 0.656047 
0.026057 0.622126 0.954443 
0.072526 0.561009 0.824586 
0.180823 0.689183 0.707513 
0.132718 0.607670 0.821678 
0.275670 0.541049 0.792253 
0.232604 0.679975 0.629802 
0.176207 0.634493 0.757181 
0.198021 0.528500 0.701101 
0.096100 0.572199 0.815035 
0.125233 0.577839 0.766095 
0.129852 0.644966 0.729633 
0.132269 0.883374 0.566062 
0.258992 0.743575 0.582090 
0.334336 0.579158 0.610697 
0.218171 0.705378 0.607094 
0.099918 0.735897 0.615151 
0.253032 0.529300 0.617151 
0.183134 0.563471 0.800485 
0.144348 0.466448 0.788500 
0.027193 0.651005 0.688485 
0.035043 0.974256 0.567904 
0.001748 0.850106 0.667968 
0.026766 0.693258 0.656245 
0.418467 0.723899 0.600352 
0.352119 0.520065 0.649941 
0.158350 0.622186 0.887457 
0.144739 0.513992 0.875911 
0.131097 0.678765 0.727227 
0.375362 0.530983 0.593185 
0.279866 0.643991 0.472785 
0.354557 0.533136 0.706469 
0.207835 0.845990 0.591734 
0.092207 0.553318 0.970337 
0.305741 0.607371 0.505303 
0.313021 0.531931 0.659480 
0.026212 0.774957 0.708519 
0.319943 0.692783 0.563457 
0.059745 0.669887 0.676336 
0.007148 0.811125 0.780171 
0.030564 0.678418 0.853031 
0.393968 0.512561 0.557420 
0.221497 0.741116 0.552158 
0.257910 0.537264 0.678151 
0.194219 0.513753 0.814645 
0.219171 0.840580 0.575182 
0.189612 0.660708 0.609038 
0.138601 0.624215 0.656594 
0.025347 0.918411 0.527454 
0.174244 0.582474 0.530747 
0.327012 0.717808 0.524776 
0.014147 0.604123 0.856396 
0.246334 0.771923 0.521461 
0.492476 0.503079 0.499508 
0.179625 0.711332 0.591217 
0.042010 0.630855 0.792477 
0.313666 0.509159 0.592939 
0.010610 0.688079 0.748960 
0.276647 0.563968 0.456906 
0.065551 0.686383 0.764455 
0.199919 0.553571 0.855655 
0.191205 0.572815 0.722049 
0.229645 0.589408 0.692556 
0.019558 0.635854 0.888537 
0.115725 0.841949 0.560328 
0.410442 0.572957 0.535010 
0.170339 0.573631 0.643850 
0.237339 0.534089 0.778381 
0.070999 0.610264 0.865758 
0.270661 0.860986 0.588393 
0.297840 0.678620 0.589645 
0.360667 0.511798 0.578696 
0.110734 0.784456 0.620988 
0.055204 0.965874 0.540878 
0.351630 0.529148 0.469076 
0.074385 0.613652 0.787373 
0.066157 0.584871 0.885977 
0.241554 0.626948 0.707701 
0.069418 0.835398 0.620440 
0.082340 0.701042 0.667625 
0.031687 0.589095 0.928928 
0.246723 0.621929 0.648736 
0.367750 0.619208 0.561149 
0.009879 0.755021 0.875999 
0.083758 0.554825 0.868205 
0.018941 0.740075 0.775510 
0.112351 0.694583 0.694365 
0.451825 0.531872 0.552808 
0.290792 0.565343 0.588068 
0.194958 0.698635 0.664883 
0.176234 0.730670 0.484459 
0.132492 0.810619 0.506215 
0.024148 0.769493 0.677118 
0.048930 0.911578 0.558828 
0.253422 0.592922 0.770581 
0.030855 0.972643 0.716091 
0.196592 0.680192 0.671754 
0.383196 0.574740 0.513849 
0.020150 0.489081 0.942176 
0.101826 0.778996 0.608909 
0.032032 0.766144 0.914302 
0.269134 0.792034 0.551800 
0.333924 0.638542 0.568034 
0.059490 0.655541 0.894372 
0.282346 0.699791 0.535034 
0.078701 0.920597 0.517225 
0.101271 0.826252 0.494863 
0.096083 0.679587 0.840310 
0.134588 0.676898 0.732864 
0.085276 0.608629 0.760286 
0.249838 0.507173 0.673357 
0.098321 0.838716 0.541897 
0.100440 0.555349 0.940953 
0.008880 0.530127 0.968808 
0.048394 0.903335 0.855712 
0.308500 0.709668 0.538907 
0.110476 0.605880 0.668833 
0.072475 0.792999 0.696844 
0.110006 0.616743 0.759703 
0.157467 0.841474 0.700356 
0.231788 0.594542 0.577659 
0.465428 0.497529 0.522333 
0.230245 0.639084 0.656732 
0.356272 0.538805 0.599149 
0.398681 0.507079 0.513953 
0.081340 0.546829 0.862433 
0.343913 0.626390 0.569687 
0.295084 0.574645 0.731913 
0.273758 0.589009 0.620232 
0.042587 0.795915 0.765403 
0.004431 0.851900 0.551602 
0.044691 0.677652 0.682630 
0.114966 0.668060 0.578572 
0.141212 0.772044 0.678583 
0.058324 0.779792 0.616129 
0.344211 0.618761 0.521158 
0.170743 0.713382 0.666538 
0.104898 0.854278 0.535336 
0.249735 0.722130 0.544163 
0.180507 0.750533 0.535329 
0.093486 0.727958 0.568481 
0.220517 0.589954 0.728867 
0.361829 0.557695 0.462005 
0.019933 0.756674 0.764656 
0.316262 0.750664 0.577204 
0.065341 0.707957 0.633834 
0.286672 0.679503 0.557088 
0.139062 0.709040 0.626137 
0.143959 0.799592 0.503812 
0.045291 0.624466 0.778696 
0.124347 0.805561 0.517545 
0.201303 0.524332 0.790670 
0.372234 0.652450 0.667264 
0.272623 0.725641 0.598583 
0.052793 0.926084 0.515534 
0.050812 0.649425 0.826024 
0.048686 0.558637 0.802364 
0.201659 0.548990 0.640759 
0.171106 0.477754 0.748531 
0.022609 0.895024 0.633365 
0.048586 0.806543 0.614293 
0.146090 0.813206 0.517818 
0.126223 0.642558 0.787078 
0.285991 0.512008 0.608428 
0.216833 0.751875 0.490471 
0.047356 0.722183 0.665490 
0.112910 0.629004 0.805899 
0.154600 0.558485 0.806547 
0.084848 0.668106 0.881287 
0.241393 0.770840 0.549199 
0.071372 0.809046 0.668543 
0.313992 0.536444 0.429113 
0.411115 0.583159 0.677169 
0.339565 0.557353 0.456414 
0.106223 0.568313 0.783769 
0.327323 0.555458 0.535478 
0.339562 0.668731 0.527308 
0.075595 0.843216 0.561709 
0.116204 0.819814 0.590254 
0.144626 0.515164 0.829023 
0.096521 0.596635 0.840296 
0.053967 0.951212 0.613517 
0.034619 0.686078 0.901291 
0.124664 0.761490 0.693300 
0.252429 0.685811 0.594043 
0.111493 0.685016 0.672114 
0.446863 0.558641 0.652855 
0.173065 0.767267 0.661176 
0.025176 0.607301 0.841077 
0.072934 0.546929 0.974776 
0.384641 0.594820 0.523732 
0.162025 0.771773 0.468001 
0.002205 0.468347 0.915361 
0.375041 0.611518 0.522130 
0.049330 0.660746 0.719863 
0.234179 0.665103 0.556810 
0.055000 0.678187 0.800454 
0.225673 0.587993 0.729643 
0.239368 0.695694 0.594064 
0.299506 0.557833 0.604807 
0.062156 0.687779 0.661779 
0.071459 0.916007 0.570497 
0.042226 0.672502 0.851178 
0.068407 0.714437 0.554635 
0.371573 0.536016 0.531645 
0.059605 0.869799 0.486468 
0.364748 0.621900 0.594559 
0.073206 0.635561 0.919306 
0.123422 0.830120 0.691260 
0.014172 0.631267 0.779935 
0.142740 0.690400 0.697011 
0.004687 0.709156 0.694597 
0.241062 0.522879 0.663207 
0.377208 0.497255 0.556692 
0.256689 0.594419 0.584158 
0.178003 0.634356 0.634398 
0.150410 0.702978 0.571117 
0.255217 0.526802 0.739963 
0.058991 0.601320 0.863944 
0.220145 0.727804 0.532843 
0.176083 0.810261 0.569495 
0.447097 0.552935 0.543524 
0.120714 0.676960 0.766024 
0.191571 0.664190 0.548210 
0.062351 0.928412 0.631903 
0.322334 0.668565 0.602708 
0.039856 0.789841 0.779923 
0.425370 0.551088 0.568846 
0.222262 0.776081 0.571170 
0.017780 0.797125 0.747539 
0.300965 0.564518 0.655315 
0.340197 0.544363 0.665421 
0.178668 0.519474 0.697234 
0.281494 0.726286 0.523333 
0.081623 0.879368 0.504167 
0.030826 0.723112 0.571688 
0.030878 0.594276 0.932726 
0.116930 0.840019 0.663115 
0.094574 0.780902 0.718985 
0.038008 0.787454 0.696135 
0.122569 0.813896 0.697820 
0.239383 0.558964 0.686985 
0.106883 0.783759 0.644724 
0.292352 0.513377 0.646216 
0.244111 0.692787 0.722938 
0.038649 0.509550 0.820735 
0.028624 0.945511 0.540456 
0.149213 0.882557 0.523322 
0.205751 0.701941 0.683407 
0.430436 0.586825 0.653343 
0.105676 0.862077 0.543791 
0.300538 0.732372 0.536791 
0.228677 0.503452 0.773692 
0.198114 0.771071 0.527539 
0.350119 0.630654 0.527360 
0.220227 0.695789 0.487755 
0.171190 0.683929 0.643913 
0.247621 0.576403 0.771598 
0.097187 0.768916 0.692232 
0.374373 0.692200 0.544601 
0.011983 0.598598 0.914142 
0.000275 0.802512 0.636332 
0.310232 0.556996 0.554661 
0.128573 0.835230 0.511194 
0.190633 0.529544 0.607675 
0.235381 0.667414 0.602465 
0.223539 0.407551 0.588829 
0.041702 0.718881 0.702823 
0.254173 0.603337 0.662543 
0.277086 0.659214 0.501194 
0.173859 0.573770 0.763299 
0.064968 0.511347 0.948447 
0.180044 0.807392 0.513347 
0.032704 0.907968 0.609725 
0.177106 0.531174 0.563927 
0.101518 0.765634 0.635944 
0.279484 0.553935 0.598635 
0.229278 0.522330 0.689085 
0.132717 0.927354 0.538635 
0.263420 0.737854 0.525010 
0.100919 0.683324 0.725665 
0.101493 0.544468 0.679631 
0.175405 0.549979 0.716921 
0.101657 0.867657 0.591003 
0.203800 0.541615 0.701478 
0.112871 0.860737 0.638397 
0.200697 0.789036 0.527449 
0.391130 0.543838 0.658296 
0.116900 0.641371 0.771627 
0.280624 0.610114 0.531798 
0.078193 0.669952 0.839276 
0.105891 0.590252 0.841814 
0.183025 0.646644 0.761553 
0.163972 0.548450 0.698421 
0.034947 0.535025 0.965895 
0.095538 0.684207 0.779601 
0.268100 0.532905 0.711413 
0.058323 0.764238 0.842566 
0.061336 0.784853 0.618586 
0.464926 0.629391 0.558126 
0.224091 0.612966 0.639904 
0.051864 0.557030 0.844765 
0.174295 0.621747 0.695533 
0.141270 0.538058 0.825036 
0.014539 0.805661 0.710498 
0.257382 0.570131 0.779892 
0.078374 0.798259 0.711662 
0.133535 0.803404 0.553017 
0.056089 0.587001 0.771442 
0.091032 0.644186 0.720480 
0.062198 0.819782 0.645052 
0.027138 0.829147 0.574142 
0.213974 0.627652 0.696929 
0.011598 0.809574 0.732048 
0.177793 0.725366 0.698338 
0.047134 0.641894 0.873174 
0.370829 0.646143 0.553808 
0.210587 0.750609 0.599571 
0.265161 0.742844 0.630411 
0.224971 0.763067 0.594234 
0.427674 0.562612 0.598244 
0.051005 0.673798 0.810957 
0.322749 0.677069 0.599787 
0.327065 0.653542 0.507484 
0.287713 0.597594 0.453099 
0.022646 0.653211 0.890586 
0.467863 0.542319 0.541921 
0.300417 0.589342 0.706396 
0.224319 0.502753 0.779144 
0.148673 0.688231 0.679150 
0.312154 0.596642 0.789320 
0.086235 0.707207 0.758298 
0.069235 0.822312 0.788648 
0.162141 0.479058 0.772263 
0.116518 0.815563 0.531444 
0.265854 0.582676 0.616263 
0.126542 0.614749 0.730156 
0.219290 0.580894 0.639568 
0.029615 0.643207 0.820516 
0.002456 0.664462 0.770700 
0.076705 0.990762 0.605878 
0.370877 0.553775 0.565222 
0.173789 0.755476 0.670648 
0.040056 0.609566 0.874932 
0.114553 0.687470 0.828187 
0.176944 0.569254 0.630329 
0.417559 0.542112 0.575249 
0.198253 0.840627 0.521363 
0.121555 0.618048 0.664888 
0.062605 0.988917 0.550439 
0.176534 0.498452 0.776077 
0.090098 0.604914 0.879083 
0.213132 0.538547 0.723752 
0.195046 0.581142 0.672295 
0.131800 0.508003 0.824776 
0.149478 0.697515 0.682089 
0.013895 0.611420 0.831710 
0.129780 0.570110 0.818729 
0.161712 0.663093 0.644023 
0.014173 0.882461 0.532587 
0.153382 0.696093 0.764801 
0.267003 0.601425 0.560129 
0.154403 0.622984 0.833019 
0.105189 0.602785 0.720627 
0.037557 0.449206 0.685110 
0.114397 0.719947 0.733620 
0.017475 0.584133 0.854730 
0.092733 0.642803 0.772955 
0.056301 0.739652 0.810343 
0.209357 0.784670 0.570268 
0.035334 0.818158 0.734137 
0.286915 0.527500 0.452909 
0.354979 0.619294 0.592891 
0.139921 0.626480 0.706959 
0.133145 0.639284 0.718189 
0.158979 0.794320 0.524444 
0.013599 0.791610 0.676733 
0.212991 0.560099 0.714291 
0.084480 0.886487 0.521302 
0.147432 0.816835 0.506054 
0.273444 0.551264 0.694464 
0.135464 0.650247 0.542053 
0.096640 0.980360 0.680423 
0.030199 0.660741 0.847604 
0.173525 0.686852 0.707113 
0.352455 0.620587 0.598793 
0.524598 0.553138 0.575989 
0.245014 0.677308 0.554709 
0.189969 0.570826 0.832055 
0.457134 0.562447 0.579904 
0.206514 0.753124 0.631974 
0.080146 0.788128 0.645418 
0.174582 0.572193 0.780056 
0.092883 0.540811 0.776354 
0.072938 0.528907 0.938142 
0.082779 0.739688 0.554006 
0.101256 0.820870 0.485834 
0.262310 0.603820 0.706835 
0.141679 0.652654 0.679604 
0.004348 0.729549 0.733807 
0.245986 0.712093 0.533959 
0.009116 0.478667 0.828522 
0.203346 0.831765 0.545454 
0.155049 0.563255 0.787199 
0.254835 0.801400 0.606397 
0.349038 0.582856 0.630929 
0.144163 0.582987 0.844610 
0.164028 0.747580 0.636394 
0.317219 0.687691 0.589440 
0.278054 0.567680 0.648066 
0.035409 0.657074 0.733807 
0.073212 0.638145 0.794956 
0.250168 0.576469 0.693064 
0.038301 0.601139 0.974932 
0.112502 0.591215 0.922151 
0.046816 0.893432 0.656226 
0.272874 0.628607 0.470415 
0.236823 0.870710 0.568030 
0.167034 0.544163 0.820146 
0.030304 0.728811 0.935603 
0.227822 0.743688 0.685706 
0.248234 0.664407 0.688547 
0.014855 0.794712 0.608445 
0.096377 0.822700 0.757768 
0.332925 0.511110 0.501868 
0.138877 0.625223 0.837304 
0.110441 0.914812 0.646668 
0.106358 0.615291 0.702079 
0.308974 0.653038 0.657707 
0.094402 0.695233 0.790719 
0.094330 0.852121 0.599127 
0.163070 0.654618 0.735866 
0.363890 0.529784 0.660704 
0.220438 0.769835 0.506259 
0.038788 0.683260 0.930247 
0.222355 0.592352 0.706924 
0.336977 0.590046 0.602765 
0.037499 0.834227 0.574148 
0.186713 0.689152 0.547612 
0.168911 0.752700 0.565933 
0.312475 0.536644 0.579705 
0.026960 0.710288 0.893651 
0.121487 0.852618 0.530737 
0.277728 0.569307 0.708124 
0.087947 0.722790 0.745708 
0.198798 0.594438 0.655956 
0.137216 0.730076 0.582769 
0.018311 0.525136 0.877886 
0.220517 0.695865 0.570403 
0.365839 0.724954 0.592092 
0.088095 0.585816 0.985383 
0.047689 0.787134 0.642077 
0.135179 0.573254 0.744658 
0.326792 0.597316 0.572346 
0.005171 0.992578 0.506223 
0.016572 0.719213 0.679338 
0.233659 0.573132 0.723931 
0.124264 0.689117 0.625098 
0.144339 0.466337 0.772073 
0.360046 0.568474 0.565715 
0.097830 0.828820 0.543142 
0.485263 0.566997 0.595427 
0.143588 0.516515 0.846757 
0.027866 0.729397 0.685572 
0.162753 0.555206 0.814177 
0.308511 0.579902 0.550098 
0.394686 0.543667 0.604326 
0.082983 0.713651 0.779899 
0.493940 0.512783 0.520985 
0.162527 0.606635 0.735978 
0.445216 0.565687 0.523853 
0.065928 0.733405 0.616592 
0.194030 0.690329 0.697855 
0.077381 0.704917 0.803913 
0.172395 0.768074 0.510400 
0.188951 0.537701 0.806095 
0.068188 0.723353 0.624714 
0.179039 0.580658 0.756358 
0.370699 0.520887 0.595643 
0.141389 0.860484 0.580619 
0.249561 0.655866 0.602527 
0.049384 0.597855 0.693516 
0.285993 0.503198 0.633120 
0.291862 0.731443 0.597009 
0.052156 0.763044 0.523484 
0.104438 0.542335 0.698129 
0.209294 0.665544 0.613577 
0.040645 0.491887 0.874453 
0.073816 0.559074 0.683858 
0.060661 0.915129 0.558873 
0.132757 0.509865 0.839474 
0.072299 0.531945 0.980089 
0.036023 0.581749 0.875699 
0.184592 0.495871 0.795591 
0.147493 0.454621 0.725543 
0.201082 0.546028 0.866779 
0.143747 0.531118 0.808488 
0.228832 0.607789 0.703917 
0.136862 0.661614 0.693960 
0.106984 0.581062 0.778898 
0.262061 0.543256 0.675469 
0.195598 0.460511 0.718598 
0.236512 0.654158 0.624737 
0.101926 0.602812 0.728255 
0.129810 0.638296 0.713780 
0.067424 0.893673 0.527337 
0.141275 0.522400 0.806520 
0.225717 0.733021 0.639422 
0.258689 0.737512 0.546865 
0.349019 0.712193 0.556628 
0.130767 0.680819 0.666069 
0.265695 0.678762 0.538827 
0.084812 0.622409 0.869067 
0.080780 0.587418 0.967002 
0.177504 0.720223 0.611282 
0.179236 0.472245 0.713780 
0.182317 0.658625 0.741519 
0.219391 0.530495 0.758641 
0.173216 0.668953 0.689687 
0.123237 0.783920 0.575388 
0.229711 0.709322 0.594946 
0.145226 0.794439 0.500952 
0.139887 0.637815 0.670446 
0.264440 0.714820 0.504952 
0.252221 0.560010 0.586520 
0.157976 0.742974 0.598351 
0.012869 0.745816 0.748348 
0.021302 0.710396 0.759763 
0.144566 0.707703 0.672126 
0.022758 0.937861 0.505138 
0.179274 0.564444 0.782137 
0.070223 0.682709 0.893783 
0.011465 0.869856 0.652150 
0.051416 0.673083 0.699235 
0.118158 0.588317 0.749299 
0.209964 0.569336 0.678463 
0.175940 0.568853 0.804828 
0.221551 0.616948 0.655226 
0.110708 0.629830 0.814632 
0.104524 0.647552 0.720835 
0.165311 0.715096 0.709124 
0.005008 0.930353 0.711558 
0.057228 0.856753 0.576272 
0.047330 0.579983 0.760221 
0.394439 0.523166 0.571621 
0.094719 0.603398 0.806568 
0.093870 0.761838 0.765443 
0.062110 0.552603 0.848401 
0.104230 0.694897 0.868211 
0.083843 0.789717 0.716803 
0.058501 0.667735 0.689120 
0.019819 0.499150 0.937451 
0.167003 0.829963 0.511083 
0.110432 0.832283 0.679762 
0.140338 0.645664 0.596162 
0.292229 0.632276 0.576681 
0.355995 0.492922 0.572891 
0.462468 0.525277 0.571644 
0.283492 0.667168 0.532819 
0.209054 0.679834 0.530539 
0.004599 0.815855 0.745842 
0.078465 0.608806 0.866511 
0.115395 0.722838 0.709953 
0.419334 0.529200 0.505546 
0.257025 0.546880 0.743164 
0.188744 0.590724 0.647208 
0.349531 0.595772 0.625115 
0.008648 0.732098 0.794958 
0.075435 0.905097 0.580188 
0.071751 0.712838 0.687304 
0.108923 0.703515 0.818216 
0.419941 0.541589 0.560493 
0.217948 0.834668 0.638037 
0.259024 0.553813 0.717924 
0.091928 0.578391 0.896002 
0.239523 0.661603 0.777252 
0.290748 0.684011 0.502779 
0.264462 0.568321 0.697857 
0.335895 0.714421 0.600004 
0.126520 0.809792 0.643826 
0.122307 0.493432 0.776722 
0.100763 0.683968 0.809981 
0.053903 0.777089 0.677649 
0.066635 0.807487 0.504566 
0.092932 0.832552 0.748172 
0.034932 0.784535 0.760316 
0.151885 0.577256 0.694981 
0.130310 0.555517 0.875913 
0.111664 0.743712 0.505593 
0.077361 0.692500 0.752281 
0.202589 0.640207 0.644246 
0.080389 0.771435 0.630383 
0.103128 0.724140 0.716515 
0.206774 0.531076 0.768078 
0.011793 0.552514 0.814637 
0.266268 0.554411 0.708068 
0.171860 0.809487 0.550558 
0.043037 0.732970 0.552558 
0.018698 0.831214 0.619450 
0.098351 0.833442 0.620674 
0.059083 0.991728 0.548513 
0.146729 0.662465 0.801716 
0.139162 0.734291 0.537222 
0.428366 0.609996 0.566149 
0.125492 0.745553 0.709578 
0.103274 0.654540 0.759505 
0.265664 0.729966 0.591682 
0.188813 0.590231 0.588562 
0.289945 0.607440 0.653781 
0.047542 0.700880 0.809583 
0.186665 0.550012 0.817402 
0.133019 0.581713 0.785053 
0.012890 0.936369 0.623226 
0.126767 0.636159 0.684663 
0.068981 0.606963 0.850188 
0.148430 0.536404 0.883724 
0.371339 0.642283 0.590553 
0.336044 0.647160 0.609782 
0.307132 0.598414 0.531706 
0.043140 0.572104 0.899682 
0.286434 0.646460 0.500584 
0.128242 0.863536 0.605295 
0.046600 0.880134 0.535172 
0.329115 0.651114 0.561206 
0.134376 0.759054 0.625673 
0.057090 0.566048 0.769998 
0.079377 0.797495 0.695471 
0.055548 0.886145 0.567323 
0.119509 0.547039 0.831859 
0.050334 0.729280 0.804019 
0.388099 0.551243 0.636511 
0.257759 0.820754 0.559985 
0.000473 0.828659 0.595480 
0.150134 0.577107 0.964123 
0.118627 0.852745 0.650428 
0.308626 0.610872 0.519581 
0.347841 0.478409 0.572114 
0.152571 0.889009 0.542440 
0.083663 0.870788 0.544524 
0.120401 0.919866 0.572893 
0.111977 0.661020 0.587758 
0.418071 0.642353 0.549333 
0.380731 0.554012 0.558713 
0.225284 0.522601 0.753359 
0.075242 0.680220 0.697780 
0.037331 0.642199 0.931847 
0.162141 0.778425 0.506661 
0.176651 0.669123 0.633485 
0.002999 0.505474 0.845226 
0.254147 0.593810 0.721170 
0.127209 0.572829 0.812503 
0.180941 0.651958 0.683542 
0.155200 0.573759 0.803202 
0.308278 0.565093 0.633197 
0.228057 0.555345 0.710342 
0.045197 0.480225 0.914794 
0.017754 0.607802 0.950770 
0.200408 0.584284 0.841430 
0.130224 0.490168 0.825979 
0.183860 0.587108 0.805515 
0.261562 0.480157 0.696055 
0.018356 0.700689 0.939507 
0.126700 0.827395 0.633042 
0.062722 0.904409 0.697420 
0.011450 0.745704 0.994338 
0.329963 0.700280 0.614279 
0.309858 0.577493 0.658331 
0.095613 0.724778 0.745803 
0.008020 0.673959 0.763824 
0.038996 0.659328 0.757805 
0.078933 0.653670 0.837413 
0.325949 0.658996 0.522531 
0.057508 0.827122 0.618905 
0.125089 0.615138 0.693401 
0.065216 0.618872 0.826282 
0.068664 0.684812 0.785085 
0.177692 0.533322 0.852510 
0.285023 0.602584 0.710447 
0.216343 0.655125 0.655766 
0.342452 0.695228 0.597848 
0.078693 0.599242 0.975117 
0.070441 0.832169 0.615361 
0.228809 0.629345 0.767614 
0.007044 0.689841 0.757329 
0.371621 0.672537 0.531215 
0.167285 0.602726 0.735973 
0.035179 0.646473 0.822897 
0.242514 0.772194 0.560194 
0.131018 0.956581 0.617109 
0.069159 0.528648 0.941432 
0.339533 0.620368 0.611320 
0.245957 0.539617 0.681338 
0.076090 0.783527 0.593893 
0.167915 0.725107 0.618537 
0.041914 0.649851 0.837587 
0.000705 0.980761 0.573248 
0.032705 0.622405 0.746403 
0.153318 0.716303 0.763156 
0.084503 0.664687 0.693844 
0.275282 0.527244 0.690344 
0.172487 0.876333 0.649120 
0.055688 0.701419 0.805243 
0.085942 0.671546 0.785031 
0.324120 0.565828 0.527112 
0.190294 0.840564 0.563697 
0.303262 0.622599 0.603890 
0.203081 0.728223 0.537274 
0.159330 0.890924 0.537441 
0.188558 0.564767 0.611542 
0.350875 0.725758 0.567887 
0.211743 0.587195 0.583982 
0.196117 0.701941 0.602226 
0.080599 0.606019 0.626164 
0.138509 0.768682 0.649166 
0.380119 0.480503 0.550603 
0.055409 0.744463 0.664299 
0.233004 0.529694 0.651881 
0.176401 0.516510 0.845162 
0.118875 0.726261 0.668072 
0.174540 0.536450 0.806692 
0.197508 0.561394 0.783057 
0.078371 0.618169 0.832094 
0.432044 0.515495 0.511724 
0.290734 0.523095 0.660728 
0.279685 0.597061 0.584576 
0.146551 0.610041 0.837217 
0.047424 0.741824 0.671338 
0.107327 0.744111 0.774339 
0.142740 0.782684 0.551128 
0.449980 0.580648 0.637953 
0.049132 0.675033 0.897461 
0.332403 0.513123 0.674081 
0.173304 0.879839 0.556290 
0.059854 0.964230 0.563754 
0.134368 0.672008 0.665817 
0.178097 0.754270 0.636959 
0.053358 0.582352 0.944016 
0.001928 0.587226 0.852039 
0.053591 0.864978 0.528992 
0.001417 0.963451 0.508282 
0.271718 0.669651 0.575581 
0.020045 0.769979 0.585848 
0.286124 0.583398 0.622608 
0.063960 0.543507 0.994379 
0.104263 0.605713 0.794629 
0.192217 0.568261 0.780810 
0.162475 0.530085 0.769905 
0.363700 0.498698 0.630021 
0.068541 0.577999 0.773831 
